STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,54604,211266,241339,218782,150752,118991,995734,35.33%
VIC,10721,64798,61784,51622,36609,28152,253686,11.78%
QLD,43578,83041,75276,50539,30939,18525,301898,17.84%
SA,28201,56347,57120,55761,41554,31087,270070,40.99%
WA,4475,43929,60255,55300,39222,30798,233979,27.64%
TAS,1002,12753,17608,17939,12478,10825,72605,36.00%
NT,249,1091,1381,1009,567,216,4513,5.74%
ACT,788,3445,3597,3103,2147,1450,14530,10.37%
TOTAL,143618,476670,518360,454055,314268,240044,2147015,24.99%
